"","GSE123582_F1, sedentary ; F1, sedentary "
"12964",0.13962468155842
"12971",0.0167152832408574
"12972",0.00536653784480719
"12974",0.00138415221082549
"12977",0.00415683558500006
"12978",0.0037558599691064
"12982",0.0123404846591845
"12983",0.0364210595254192
"12984",0.0344319028594673
"12986",0.0188761501870206
"12988",0.00427238317929642
"12995",0.00110188335020906
"13000",0.00172064979405791
"13001",0.00632747933884297
"13002",0.000936997379524188
"13003",0.0131124072945129
"13004",0.0017421550094518
"13006",0.00161844365173735
"13007",0.00766633396334601
"13008",0.0590312342707944
"13010",0.0100176124703639
"13011",0.242068196180232
"13014",0.0047801012847338
"13016",0.00307442202001544
"13017",0.00288316038464155
"13018",0.00131823126066979
"13019",0.0528502198764421
"13024",0.0373528717129834
"13025",0.0860181546943469
"13026",0.0038119126912536
"13030",0.00475235542620407
"13032",0.0212667781362241
"13033",0.0171914812206351
"13036",0.0160189206461755
"13038",0.0299243768488271
"13039",0.0101978750635483
"13040",0.00565823478737568
"13041",0.284999250904806
"13043",0.00238760123197509
"13046",0.00139852845156729
"13047",0.00823759962986307
"13048",0.0276701746335759
"13051",0.00353466302643504
"13052",0.0135070112169685
"13056",0.0152718315030188
"13057",0.0135097473683272
"13058",0.0987755102040816
"13063",0.00292937612923796
"13070",0.0116823902218198
"13075",0.280797882396554
"13076",0.206611570247934
"13078",0.0663946461552205
"13082",0.310031932550092
"13087",1.1108250090575
"13106",0.163084903528009
"13107",0.297053870625001
"13110",0.00592948075896488
"13113",0.055200846987996
"13115",0.0995161333357103
"13116",0.00563673708601135
"13120",0.0982401425707284
"13121",0.00364037229905736
"13123",0.00917349503275527
"13131",0.00286989795918367
"13132",0.100691264404844
"13134",0.0127600384001156
"13135",0.00933381944709804
"13136",0.03000806001612
"13138",0.0040166832589581
"13139",0.0085043476816517
"13142",0.242037576903246
"13143",0.0435542013073034
"13144",0.00572580944798533
"13162",0.901117079505843
"13163",0.00356780428877854
"13164",0.0118680643793807
"13166",0.0885446343151539
"13167",0.0103558929173057
"13168",0.104579716374207
"13169",0.00275164118100687
"13170",0.016801465692805
"13171",0.00509059199680908
"13175",0.00458663674252188
"13176",0.00970589121052631
"13177",0.00894463730668368
"13178",0.00301655865824894
"13179",0.10265731419791
"13180",0.0194373033827135
"13185",0.00225853053986351
"13190",0.103477580749184
"13191",0.001580284927236
"13193",0.0121879408899655
"13194",0.0024563224083285
"13195",0.0289363397312077
"13196",0.0102972468292433
"13197",0.0211045967793543
"13198",0.00628490555422658
"13200",0.00393179196070504
"13202",0.0105248463045988
"13204",0.00214164186835528
"13205",0.00396933780879615
"13206",0.0499582673224
"13207",0.00176622281110378
"13209",0.00237484626066257
"13211",0.00201006049955972
"13214",0.330147040324783
"13244",0.00443349079624947
"13340",0.00589983461592576
"13345",0.0310439638249388
"13346",0.120853598449794
"13347",0.00309517554940653
"13349",0.0345628241307298
"13350",0.00405658250700646
"13353",0.00998170054628167
"13356",0.0012226202045444
"13358",0.00623678945670742
"13360",0.00284295773627987
"13361",0.00775613331666261
"13363",0.153448126610173
"13367",0.00178193281737483
"13368",0.0145356156901016
"13371",0.00919970127761277
"13382",0.00109657699795554
"13383",0.00527835440877116
"13384",0.00475516018968225
"13385",0.00148226288921449
"13386",0.101201271974558
"13388",0.00758292310307655
"13389",0.04
"13390",0.0194851993106468
"13392",0.0233910034602076
"13393",0.187489959026697
"13394",0.219434664076555
"13395",0.0225480148554693
"13396",0.0669468492829053
"13397",0.326379458161866
"13400",0.0198173708803657
"13401",0.00337527409480086
"13404",0.0786229094640655
"13405",0.0110269883836708
"13406",0.0131725454019391
"13411",0.078460902970743
"13417",0.0361768084889297
"13418",0.00345583452270406
"13419",0.0850773130483893
"13421",0.101307759993923
"13423",0.0115543772535784
"13424",0.00718759859608093
"13426",0.00213845647129378
"13427",0.00221179296147437
"13430",0.00183673469387755
"13433",0.00269997500888184
"13434",0.0081443540614469
"13435",0.00461690869204545
"13436",0.0405776098545624
"13437",0.00349432004024406
"13445",0.00504724233428252
"13446",0.0115254465534521
"13447",0.00890406151800742
"13448",0.0236094613144212
"13449",0.0700393152460176
"13476",0.00227323025446215
"13478",0.00387496985463683
"13479",0.699120824800509
"13480",0.00643604279862226
"13481",0.00647958472781914
"13482",0.0261517716708626
"13483",0.00200260101137276
"13486",0.00282382600454247
"13487",0.140948238601578
"13488",0.0262432107245702
"13489",0.0781536195714766
"13490",0.578952725292953
"13491",0.13285161651982
"13492",0.015475500367032
"13494",0.00297563176255735
"13495",0.00340391232066488
"13496",0.00579527061410211
"13497",0.00322624
"13498",0.0016531422021798
"13506",0.0400301867796315
"13507",0.0786862885459135
