"","GSE123582_F1, sedentary ; F1, sedentary "
"11783",0.0798564974754186
"11784",0.0421089879688606
"11785",0.0541562665456471
"11787",0.0618191433104178
"11789",0.104302925989673
"11790",0.0421020748144783
"11792",0.0649909203861225
"11793",0.0533668622520257
"11796",0.151932084309133
"11797",0.0572382542332459
"11798",0.0921470721743078
"11799",0.280096308186196
"11800",0.0433767336541183
"11804",0.0418355184743743
"11806",0.576587070471753
"11807",0.274584237165582
"11810",0.192518248175182
"11811",0.332401091405184
"11812",0.354014598540146
"11814",0.555707450444292
"11815",0.165815734509167
"11816",0.10154134555301
"11818",0.379310344827586
"11819",0.182214637846037
"11821",0.0963100487352054
"11826",1.35894855248357
"11829",0.0906793606017866
"11830",0.52112676056338
"11832",0.703964757709251
"11834",0.0728305785123967
"11835",0.0755698332568457
"11836",0.0454681573168297
"11837",0.0915483434753211
"11838",0.359905788567805
"11839",0.636035335296405
"11840",0.0487621905476369
"11841",0.0470466321243523
"11843",0.0482374768089054
"11844",0.109017882757961
"11845",0.0405539070227498
"11846",0.529163966299417
"11847",0.143047319375529
"11848",0.0645032051282051
"11852",0.0768655320740602
"11853",0.0972523499638467
"11854",0.433232346772314
"11855",0.100914634146341
"11856",0.328033538996994
"11857",0.106723429242513
"11858",0.117370892018779
"11861",0.0736513113194728
"11863",0.063526834611172
"11864",0.0582914572864322
"11865",0.0847223696783098
"11867",0.0910686855387316
"11870",0.511602998928954
"11876",0.31404958677686
"11877",0.0568080951535594
"11878",0.0820543093270366
"11881",0.0406098812490837
"11883",0.0562308000534259
"11886",0.0504877739769416
"11889",0.577947024331064
"11891",0.0833211944646759
"11898",0.0795947901591896
"11899",0.0572182089209953
"11906",0.222222222222222
"11907",0.0381021427420654
"11908",0.0720236704819746
"11909",0.0512169628191728
"11910",0.313777968097634
"11911",0.0688200802386586
"11920",0.112313612313612
"11922",0.0790688340357214
"11923",0.449944294127009
"11924",0.222222222222222
"11927",0.115441539220523
"11932",0.0560810810810811
"11933",0.0701699181875393
"11936",0.147320883681191
"11937",0.584323152337858
"11941",0.076782449725777
"11944",0.270820481184454
"11949",0.071875
"11950",0.0569588905398712
"11951",0.111495844875346
"11957",0.0788530465949821
"11958",0.092670598146588
"11964",0.0405852148835901
"11966",0.0393288590604027
"11972",0.0677775697434937
"11973",0.0628251300520208
"11974",0.133423353909465
"11975",0.0341708542713568
"11977",0.243575724439584
"11979",0.133385457388585
"11980",0.0778853914447135
"11981",0.0491376212720086
"11982",0.169190826482042
"11983",0.106942794092684
"11984",0.0779347296639065
"11987",0.0655021834061135
"11988",0.101355013550136
"11989",0.129638916750251
"11990",0.0647709320695103
"11991",0.0417767781838628
"11992",0.0554671516253694
"11993",0.0779633401221996
"11994",0.13912832341872
"11998",1.00219148061909
"12005",0.0537288895531311
"12006",0.0746224459579508
"12009",0.0717689935520045
"12010",0.0902654867256637
"12012",0.365985008369114
"12013",0.0822391154111956
"12014",0.118397510696227
"12015",0.102902222734078
"12017",0.0696257615317667
"12018",0.0768869401816474
"12021",0.203156405866151
"12023",0.229421136484334
"12028",0.0812758291830031
