"","GSE179081_physical activity derived from voluntary running"
"12476",0.0253818584868065
"12479",0.201785657575727
"12483",0.39067778300128
"12484",0.0643862029090949
"12488",0.0172783840355671
"12489",0.0479910334830483
"12490",0.0372789343301194
"12491",1.24948057935764
"12492",0.00844660699743308
"12493",0.0676434708798322
"12494",0.0514377897776601
"12495",0.0278703525033698
"12496",0.0641331943975476
"12497",0.0108014721305848
"12499",0.0108416248877358
"12503",0.633540831909091
"12504",1.81487944494561
"12505",0.395598852212797
"12506",0.370908474193001
"12507",1.54718146502545
"12508",0.0303914896050788
"12509",0.331632151830075
"12511",0.28302853590934
"12512",0.0721597549450801
"12514",0.0511886644536239
"12517",1.52516722796701
"12518",1.28132020115157
"12519",0.161679314558052
"12520",0.0119420808117816
"12521",0.167887029437715
"12522",0.0325945900420403
"12523",0.0627932547293974
"12524",0.0787412734555853
"12525",1.04993997707142
"12527",0.0344743125791205
"12530",0.0370847917919557
"12531",0.0265664331328663
"12532",0.37250905090353
"12534",0.50543212890625
"12537",0.00905926268659527
"12539",0.00889425868531937
"12540",0.013894122927026
"12544",0.0755238656405827
"12545",0.018545163122616
"12549",0.0126541817188335
"12550",1.00829213557605
"12552",0.0257396069485543
"12554",0.0301037122661381
"12555",0.0755979431008669
"12558",0.00725163169926818
"12560",4.63976058484191
"12561",0.0464356913094405
"12562",0.0373459388397991
"12563",0.0854858518505307
"12564",0.0212224475184854
"12565",0.0152060120209006
"12566",0.183618458802346
"12567",0.02286144
"12568",0.0108899961042023
"12569",0.00920548619432858
"12570",0.0154664813108453
"12571",0.06414477587391
"12572",0.00806822494072257
"12575",0.0512454080937142
"12576",0.012859309085428
"12577",1.30374716995814
"12579",0.322830578512397
"12580",0.0638743664959312
"12581",0.0184480604974933
"12583",0.0373681955749644
"12585",0.521808814152947
"12587",0.481518038001599
"12589",0.0108659556161798
"12593",0.0207733873726861
"12606",0.0257622519806868
"12607",0.00855357679842294
"12608",0.102875121377471
"12609",0.059040666740412
"12611",0.0133226771392292
"12614",0.0568571243094017
"12615",0.14403263488163
"12616",0.0173620473855561
"12617",0.0129469944921509
"12626",0.0145046527521998
"12627",1.13774170851705
"12628",0.0480080088747487
"12631",0.0148282294631064
"12632",0.0248178892960276
"12633",0.0127009322247417
"12638",0.496109365994661
"12642",3.01837985447614
"12643",0.278019025162667
"12648",0.0114497278110373
"12649",0.0804466759707567
"12651",0.0157137530166474
"12652",0.015668150191513
"12653",0.0299523437918565
"12654",0.0314067815203014
"12655",2.03040667083316
"12659",0.0346606391312147
"12660",0.00951954260914084
"12661",0.0107664175250361
"12662",0.0228978892918844
"12663",0.0876689241908804
"12667",0.0225883932362952
"12669",0.0118752925252881
"12671",0.0345125595306604
"12672",0.0656803317179801
"12675",0.00907988536787537
"12677",0.344991307425476
"12683",0.0364703896604938
"12684",0.227364842892951
"12695",0.0333163391012374
"12696",0.0403814042792044
"12700",0.0791455525613003
"12702",0.160799469693939
"12703",1.0456539933439
