"","GSE184615_enrichment"
"12818",0.106813218858507
"12819",0.0631221280811805
"12822",0.0705867586659924
"12823",0.0118898627149472
"12824",0.175981868558615
"12825",0.122752988279874
"12826",0.0073936664624473
"12827",0.0165378081179855
"12828",0.457451150474799
"12829",0.355827849797382
"12830",0.0562980676745738
"12831",0.0928545715426645
"12832",0.0554550673855414
"12833",0.117006365550173
"12834",0.11997912176408
"12835",0.0847152264954106
"12836",0.289940828402367
"12837",0.880481807245856
"12839",0.507287266176432
"12840",0.183130859730286
"12841",0.232137126571183
"12842",0.0447813690413769
"12843",0.0712869513505632
"12845",0.255522061404994
"12846",0.0082455744142779
"12847",0.00213121007779994
"12848",0.00437063526213347
"12850",0.0194615231629352
"12854",0.0288950992414684
"12856",0.0125775176871343
"12857",0.00778118881123634
"12858",0.0046496673615174
"12859",0.00560496439703737
"12861",0.00570122333804761
"12862",0.0713839447090262
"12864",0.00478173286288294
"12865",0.164609133956568
"12866",0.00856866847384603
"12867",0.00543882882063416
"12868",0.00553157776598317
"12869",0.793883863419829
"12870",0.0299748328589545
"12874",0.00207328970993878
"12877",0.00900560567912383
"12879",0.0370191938216242
"12889",0.00744811364814637
"12890",0.00747951954455062
"12891",0.0111226102694839
"12892",0.00424968443701257
"12894",0.0173092311909561
"12895",1.26530817792226
"12896",0.0462671460650056
"12902",0.16414405548705
"12903",0.245411234817518
"12904",0.296051110046418
"12905",0.032086998148304
"12908",0.00404627219809361
"12909",0.0118469156370031
"12912",0.00597513203569528
"12913",0.00833805152952389
"12914",0.0106984648674418
"12915",0.00735634906697159
"12916",0.0126626352500831
"12918",0.140011361470306
"12919",0.0109180540798371
"12921",0.0338937541091387
"12922",0.32061593406042
"12925",0.0611893058966512
"12927",0.00567031742094864
"12928",0.00361806772570524
"12929",0.00924929568802572
"12931",0.0538996301977162
"12933",0.00706833931534139
"12934",0.00476008384095616
"12936",0.0493198281652174
"12937",0.307631979173455
"12939",0.0730781306605482
"12941",0.017061098445748
"12942",0.0344780532294953
"12943",0.0749401645571918
"12946",0.0154943738768006
"12950",0.00570895190334449
"12952",0.0263536882557515
"12953",0.00551679100834882
"12955",0.0288548182637363
"12959",0.353479062713236
"12960",0.0543995054614367
"12962",0.399670502355061
"12964",0.340688121759531
"12971",0.0134068169783876
"12972",0.0102335200723854
"12974",0.0031561671506123
"12977",0.00912186989430057
"12978",0.00355440591066845
"12982",0.0231717509340151
"12983",0.117320490598473
"12984",0.530052956229733
"12986",0.0455111111111111
"12988",0.00875862421116815
"12995",0.0046187199547554
"13000",0.00724364651490214
"13001",0.00489803114015046
"13002",0.00229265668200851
"13003",0.00707218085887769
"13004",0.00710825047752566
"13006",0.00698580084601432
"13007",0.0180961002294423
"13008",0.0680274820736017
"13010",0.00771365690014981
"13014",0.0158064322802121
"13016",0.00279314351859898
"13017",0.00681839724883856
"13018",0.00302777997585721
"13019",0.168083953416232
"13024",0.0405823457528652
"13025",0.258758370373467
"13026",0.00763120241880441
"13030",0.00396832196628194
"13032",0.023618836565097
"13033",0.00975653769980804
"13036",0.0206932563885853
"13038",0.116300502144692
"13039",0.00788793842458056
"13040",0.0131535977142291
"13043",0.00680155846128015
"13046",0.00833318985554657
"13047",0.0192443217446207
"13048",0.0804151808810584
"13051",0.00684898929845422
"13052",0.0122648753461966
"13056",0.00650864764685141
"13057",0.0435079444456728
"13058",0.15006487239676
"13063",0.00824055982081309
"13070",0.0270759498506929
"13076",0.361752082167797
"13078",0.0946543017217214
"13082",0.179594054712225
"13107",0.612705248931156
"13110",0.00792222303284058
"13113",0.230713091115794
"13115",0.273772064075094
"13116",0.00670880997290946
"13121",0.0108552812152361
"13123",0.0110711286895622
"13131",0.00861408700657868
"13132",0.0417282179342869
"13134",0.0241799102342598
"13135",0.00721351616376289
"13136",0.0246931293820635
"13138",0.00744808711431198
"13139",0.0139976030008373
"13143",0.158668119130736
"13144",0.00668012550371903
"13163",0.00813237136777542
"13164",0.0185911999668892
"13166",0.230188618848966
"13167",0.0109675989839005
"13168",0.436990581717451
"13169",0.0060359128172311
"13170",0.0109280962312408
"13171",0.00817231076730202
"13175",0.0027618644952353
"13176",0.0207853082032045
"13177",0.0137275022567889
"13178",0.00809694426108538
"13179",0.0380930407018501
"13180",0.0398397941818249
"13185",0.00567822714522739
"13190",0.336440810384531
"13191",0.00235351225107447
"13193",0.0179254378729215
"13194",0.00388903670095688
"13195",0.0207448439836699
"13196",0.0202514792899408
"13197",0.0370403892810793
"13198",0.00761401168894344
"13199",0.00538685312464156
"13200",0.00571827792122579
"13202",0.0122409355944699
"13204",0.00508185472012548
"13205",0.00494093394029368
"13206",0.149064236943542
"13207",0.00287327656785986
"13209",0.0081
"13211",0.00808792396738886
"13244",0.00455943372098051
"13340",0.0137205453477702
"13345",0.24781912523544
"13346",0.22476323364738
"13347",0.00932759535077669
"13349",0.273745304349374
"13350",0.0156310768108322
"13353",0.00805221249364539
"13356",0.00300336394962266
"13358",0.0142248772505853
"13360",0.0134303680039136
"13361",0.021294353530942
