"","GSE1833_environmental enrichment"
"113906",0.00398012531820129
"113907",0.00525043082088927
"113911",0.00240580921261602
"113912",0.0095538442787977
"113914",0.00201277602270006
"113918",0.0193957653529336
"113922",0.00998192499239722
"113927",0.0105630563826443
"113929",0.00376431573900744
"113931",0.00258683391079339
"113936",0.00221966207204257
"113940",0.00324555944261141
"113947",0.00780632570442412
"113948",0.0134902649762094
"113955",0.0356757337985814
"113956",0.00339472414902198
"113958",0.00283035513191927
"113959",0.003288432357582
"113960",0.00431060975785508
"113961",0.00277475440537768
"113965",0.00383353051792491
"113970",0.00210849645980841
"113975",0.00404433269142255
"113976",0.00456257319324223
"113983",0.00347253247398337
"113984",0.00291889812708181
"113990",0.00304917822672749
"113995",0.00207472815257563
"114002",0.00214069804479327
"114004",0.00286420874917417
"114017",0.0191868298086268
"114020",0.00571144651566198
"114021",0.00347110957635159
"114023",0.00467614619377163
"114024",0.00419218138393993
"114027",0.00185790725326992
"114029",0.0245719881031428
"114031",0.0022293540210614
"114032",0.00292924762387495
"114087",0.00531722692192111
"114089",0.00729334927610156
"114090",0.00893032523136146
"114091",0.00237208971446431
"114093",0.00435856348383448
"114095",0.00611953771199291
"114096",0.00391554948486599
"114097",0.00315986726918207
"114098",0.00241098641041271
"114099",0.00318472960371773
"114100",0.00615767036828618
"114101",0.00330665323810067
"114102",0.00526220698872982
"114103",0.00268572588685759
"114104",0.00289441163929535
"114105",0.00297572682079451
"114106",0.00298690452819366
"114107",0.00279216167355372
"114108",0.00769354810748561
"114109",0.00240679919643889
"114110",0.00176435285292706
"114111",0.00234996662088228
"114113",0.010204608154606
"114114",0.0264948142338986
"114115",0.00218509010166007
"114116",0.00594167412241813
"114117",0.0066331975308642
"114119",0.00323508539489625
"114121",0.00302268395731876
"114122",0.00688979310026361
"114123",0.00189298776998006
"114124",0.00471497322486402
"114125",0.0019910795066745
"114200",0.00354660148144499
"114202",0.0044817183206993
"114203",0.00381569639199474
"114205",0.00314418798607202
"114206",0.0411367107428248
"114209",0.0050380409377117
"114210",0.00506424393419838
"114212",0.00232864258184638
"114213",0.00254885265967356
"114214",0.00282378741181874
"114215",0.00191951340835818
"114216",0.0190046080550347
"114217",0.0173355403890348
"114243",0.00290753556324491
"114244",0.00531459266507951
"114245",0.00303976671913589
"114246",0.00238610528813036
